# HELP vector_adaptive_concurrency_averaged_rtt adaptive_concurrency_averaged_rtt
# TYPE vector_adaptive_concurrency_averaged_rtt histogram
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="64"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="128"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="256"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="512"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="1024"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="2048"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="4096"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="+Inf"} 110 1784577638075
vector_adaptive_concurrency_observed_rtt_sum{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94"} 2.5098485229999996 1784577638075
vector_adaptive_concurrency_observed_rtt_count{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94"} 110 1784577638075
# HELP vector_adaptive_concurrency_past_rtt_mean adaptive_concurrency_past_rtt_mean
# TYPE vector_adaptive_concurrency_past_rtt_mean histogram
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.015625"} 0 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.03125"} 0 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.0625"} 0 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.125"} 0 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.25"} 0 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.5"} 0 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="1"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="2"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="4"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="8"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="16"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="32"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="64"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="128"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="256"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="512"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="1024"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="2048"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="4096"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="+Inf"} 1 1784577638075
vector_adaptive_concurrency_past_rtt_mean_sum{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94"} 0.941556964 1784577638075
vector_adaptive_concurrency_past_rtt_mean_count{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94"} 1 1784577638075
# HELP vector_adaptive_concurrency_reached_limit adaptive_concurrency_reached_limit
# TYPE vector_adaptive_concurrency_reached_limit histogram
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.015625"} 0 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.03125"} 0 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.0625"} 0 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.125"} 0 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.25"} 0 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="0.5"} 0 1784577638075
vector_adaptive_concurrency_reached_limit_bucket{component_id="flowplane_publisher_bridge",component_kind="sink",component_type="http",host="f59ff3401f94",le="1"} 1 1784577638075
